id,date_key,product_key,store_key,cashier_key,promotion_key,payment_method_key,transaction_id,sales_quantity,regular_unit_price,unit_cost,discount_unit_price,net_unit_price,extended_discount_amount,extended_sales_amount,extended_cost_amount,extended_gross_profit_amount,extended_gross_margin_amount
5460,20250127,47,18,36,8,1,2,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
5461,20250127,13,6,11,10,2,2,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
5462,20250128,2,10,19,1,2,0,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
5463,20250128,18,5,9,1,3,0,4,42000.00,41400.00,0.00,42000.00,0.00,168000.00,165600.00,2400.00,0.01
5464,20250128,14,18,35,1,1,0,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
5465,20250128,47,14,27,10,2,1,7,12000.00,8400.00,1440.00,10560.00,10080.00,73920.00,58800.00,15120.00,0.20
5466,20250128,25,5,9,4,4,1,7,26000.00,19400.00,3120.00,22880.00,21840.00,160160.00,135800.00,24360.00,0.15
5467,20250128,40,12,24,1,3,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
5468,20250128,47,20,40,8,1,1,1,12000.00,8400.00,1440.00,10560.00,1440.00,10560.00,8400.00,2160.00,0.20
5469,20250128,39,3,5,9,2,2,6,8400.00,5880.00,1008.00,7392.00,6048.00,44352.00,35280.00,9072.00,0.20
5470,20250128,46,14,28,1,2,2,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
5471,20250128,22,6,12,1,2,2,3,28600.00,28000.00,0.00,28600.00,0.00,85800.00,84000.00,1800.00,0.02
5472,20250128,37,6,11,9,2,2,7,8400.00,5880.00,1008.00,7392.00,7056.00,51744.00,41160.00,10584.00,0.20
5473,20250128,48,18,35,1,2,2,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
5474,20250129,14,12,23,1,2,0,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
5475,20250129,38,13,26,1,2,0,3,27400.00,19180.00,0.00,27400.00,0.00,82200.00,57540.00,24660.00,0.30
5476,20250129,34,5,9,1,7,1,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
5477,20250129,36,1,1,1,3,1,4,27400.00,20660.00,0.00,27400.00,0.00,109600.00,82640.00,26960.00,0.25
5478,20250129,5,8,15,4,2,1,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
5479,20250129,39,20,40,9,1,1,6,8400.00,5880.00,1008.00,7392.00,6048.00,44352.00,35280.00,9072.00,0.20
5480,20250129,4,11,21,1,7,1,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
5481,20250129,1,16,31,10,2,2,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
5482,20250129,6,13,25,1,8,2,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
5483,20250129,6,12,24,1,1,2,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
5484,20250129,29,6,11,5,1,2,7,26000.00,19400.00,3120.00,22880.00,21840.00,160160.00,135800.00,24360.00,0.15
5485,20250129,3,1,2,9,8,2,4,30000.00,25000.00,3600.00,26400.00,14400.00,105600.00,100000.00,5600.00,0.05
5486,20250130,42,12,23,1,3,0,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
5487,20250130,1,20,39,5,3,0,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
5488,20250130,21,12,24,2,2,0,5,26000.00,21600.00,3120.00,22880.00,15600.00,114400.00,108000.00,6400.00,0.06
5489,20250130,10,13,25,1,4,0,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
5490,20250130,43,1,1,5,4,0,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
5491,20250130,44,6,12,1,2,0,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
5492,20250130,40,9,18,1,2,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
5493,20250130,40,12,24,1,2,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
5494,20250130,19,17,33,8,6,2,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
5495,20250130,10,14,27,1,3,2,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
5496,20250130,39,12,24,8,3,2,2,8400.00,5880.00,1008.00,7392.00,2016.00,14784.00,11760.00,3024.00,0.20
5497,20250130,10,14,28,1,1,3,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
5498,20250130,47,13,26,5,7,3,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
5499,20250130,34,10,19,1,2,3,4,27400.00,20660.00,0.00,27400.00,0.00,109600.00,82640.00,26960.00,0.25
5500,20250130,6,4,8,1,1,3,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
5501,20250130,16,11,22,1,6,3,4,42000.00,41400.00,0.00,42000.00,0.00,168000.00,165600.00,2400.00,0.01
5502,20250130,21,11,21,5,3,4,7,26000.00,21600.00,3120.00,22880.00,21840.00,160160.00,151200.00,8960.00,0.06
5503,20250130,13,16,32,6,1,4,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
5504,20250130,45,7,13,6,4,4,1,12000.00,8400.00,1440.00,10560.00,1440.00,10560.00,8400.00,2160.00,0.20
5505,20250131,44,12,24,1,2,0,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
5506,20250131,5,11,21,8,4,0,1,30000.00,25000.00,3600.00,26400.00,3600.00,26400.00,25000.00,1400.00,0.05
5507,20250131,2,10,19,1,3,0,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
5508,20250131,47,2,4,6,3,0,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
5509,20250131,21,8,15,3,2,0,4,26000.00,21600.00,3120.00,22880.00,12480.00,91520.00,86400.00,5120.00,0.06
5510,20250131,39,20,40,10,3,1,6,8400.00,5880.00,1008.00,7392.00,6048.00,44352.00,35280.00,9072.00,0.20
5511,20250131,13,3,5,6,6,1,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
5512,20250131,50,7,13,1,4,1,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
5513,20250131,6,2,4,1,2,1,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
5514,20250131,29,2,4,7,2,1,1,26000.00,19400.00,3120.00,22880.00,3120.00,22880.00,19400.00,3480.00,0.15
5515,20250131,14,2,3,1,1,2,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
5516,20250131,44,14,27,1,3,2,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
5517,20250131,37,10,20,9,1,2,6,8400.00,5880.00,1008.00,7392.00,6048.00,44352.00,35280.00,9072.00,0.20
5518,20250131,20,17,34,1,8,3,4,28600.00,28000.00,0.00,28600.00,0.00,114400.00,112000.00,2400.00,0.02
5519,20250131,50,18,35,1,2,3,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
5520,20250131,38,6,12,1,1,4,3,27400.00,19180.00,0.00,27400.00,0.00,82200.00,57540.00,24660.00,0.30
5521,20250131,42,17,33,1,5,4,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
5522,20250201,30,10,19,1,1,0,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
5523,20250201,11,13,25,3,6,0,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
5524,20250201,20,12,23,1,3,1,1,28600.00,28000.00,0.00,28600.00,0.00,28600.00,28000.00,600.00,0.02
5525,20250201,2,18,35,1,2,1,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
5526,20250202,18,11,21,1,8,0,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
5527,20250202,3,15,30,3,5,0,5,30000.00,25000.00,3600.00,26400.00,18000.00,132000.00,125000.00,7000.00,0.05
5528,20250202,17,3,5,2,4,0,7,42000.00,35200.00,5040.00,36960.00,35280.00,258720.00,246400.00,12320.00,0.05
5529,20250202,15,17,34,9,8,1,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
5530,20250202,49,4,7,7,2,1,5,12000.00,8400.00,1440.00,10560.00,7200.00,52800.00,42000.00,10800.00,0.20
5531,20250202,42,16,32,1,1,1,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
5532,20250202,8,19,37,1,6,2,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
5533,20250202,40,1,2,1,5,2,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
5534,20250202,45,4,8,3,3,2,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
5535,20250202,37,14,28,2,1,3,2,8400.00,5880.00,1008.00,7392.00,2016.00,14784.00,11760.00,3024.00,0.20
5536,20250202,34,20,40,1,1,3,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
5537,20250203,25,5,9,8,7,0,5,26000.00,19400.00,3120.00,22880.00,15600.00,114400.00,97000.00,17400.00,0.15
5538,20250203,39,5,10,8,7,0,6,8400.00,5880.00,1008.00,7392.00,6048.00,44352.00,35280.00,9072.00,0.20
5539,20250203,20,6,11,1,1,1,2,28600.00,28000.00,0.00,28600.00,0.00,57200.00,56000.00,1200.00,0.02
5540,20250203,6,5,9,1,5,1,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
5541,20250203,37,3,5,3,7,1,4,8400.00,5880.00,1008.00,7392.00,4032.00,29568.00,23520.00,6048.00,0.20
5542,20250203,33,19,38,5,5,1,2,8400.00,3560.00,1008.00,7392.00,2016.00,14784.00,7120.00,7664.00,0.52
5543,20250203,50,3,6,1,7,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
5544,20250203,36,17,34,1,5,1,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
5545,20250203,23,14,28,10,3,2,4,26000.00,21600.00,3120.00,22880.00,12480.00,91520.00,86400.00,5120.00,0.06
5546,20250203,1,4,8,9,1,2,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
5547,20250203,29,9,18,4,4,2,6,26000.00,19400.00,3120.00,22880.00,18720.00,137280.00,116400.00,20880.00,0.15
5548,20250203,36,9,18,1,5,3,2,27400.00,20660.00,0.00,27400.00,0.00,54800.00,41320.00,13480.00,0.25
5549,20250203,25,17,33,9,7,3,7,26000.00,19400.00,3120.00,22880.00,21840.00,160160.00,135800.00,24360.00,0.15
5550,20250203,39,1,1,7,3,3,4,8400.00,5880.00,1008.00,7392.00,4032.00,29568.00,23520.00,6048.00,0.20
5551,20250203,29,8,15,8,2,3,6,26000.00,19400.00,3120.00,22880.00,18720.00,137280.00,116400.00,20880.00,0.15
5552,20250203,47,14,27,8,1,3,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
5553,20250204,36,7,14,1,6,0,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
5554,20250204,31,9,17,9,8,0,6,8400.00,3560.00,1008.00,7392.00,6048.00,44352.00,21360.00,22992.00,0.52
5555,20250204,3,10,19,9,3,1,3,30000.00,25000.00,3600.00,26400.00,10800.00,79200.00,75000.00,4200.00,0.05
5556,20250204,33,3,6,10,3,1,2,8400.00,3560.00,1008.00,7392.00,2016.00,14784.00,7120.00,7664.00,0.52
5557,20250204,33,20,39,7,3,2,5,8400.00,3560.00,1008.00,7392.00,5040.00,36960.00,17800.00,19160.00,0.52
5558,20250204,21,7,13,8,3,2,7,26000.00,21600.00,3120.00,22880.00,21840.00,160160.00,151200.00,8960.00,0.06
5559,20250204,11,3,6,4,2,3,7,42000.00,35200.00,5040.00,36960.00,35280.00,258720.00,246400.00,12320.00,0.05
5560,20250204,24,3,6,1,7,3,4,28600.00,21740.00,0.00,28600.00,0.00,114400.00,86960.00,27440.00,0.24
5561,20250204,48,19,37,1,3,3,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
5562,20250204,27,3,6,2,4,4,3,26000.00,19400.00,3120.00,22880.00,9360.00,68640.00,58200.00,10440.00,0.15
5563,20250204,42,4,7,1,1,4,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
5564,20250204,32,17,34,1,6,4,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
5565,20250204,25,17,33,2,2,5,4,26000.00,19400.00,3120.00,22880.00,12480.00,91520.00,77600.00,13920.00,0.15
5566,20250204,42,9,18,1,8,5,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
5567,20250204,31,5,10,9,2,5,4,8400.00,3560.00,1008.00,7392.00,4032.00,29568.00,14240.00,15328.00,0.52
5568,20250205,24,1,2,1,4,0,1,28600.00,21740.00,0.00,28600.00,0.00,28600.00,21740.00,6860.00,0.24
5569,20250205,27,16,32,9,2,0,7,26000.00,19400.00,3120.00,22880.00,21840.00,160160.00,135800.00,24360.00,0.15
5570,20250205,26,17,33,1,4,0,1,28600.00,21740.00,0.00,28600.00,0.00,28600.00,21740.00,6860.00,0.24
5571,20250205,12,16,32,1,1,0,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
5572,20250205,5,11,21,5,7,1,5,30000.00,25000.00,3600.00,26400.00,18000.00,132000.00,125000.00,7000.00,0.05
5573,20250205,12,18,36,1,1,1,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
5574,20250205,40,6,12,1,1,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
5575,20250205,27,8,15,6,1,2,6,26000.00,19400.00,3120.00,22880.00,18720.00,137280.00,116400.00,20880.00,0.15
5576,20250205,29,16,32,7,2,2,5,26000.00,19400.00,3120.00,22880.00,15600.00,114400.00,97000.00,17400.00,0.15
5577,20250206,29,6,11,8,2,0,5,26000.00,19400.00,3120.00,22880.00,15600.00,114400.00,97000.00,17400.00,0.15
5578,20250206,7,7,13,6,4,0,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
5579,20250206,7,8,15,2,3,0,4,30000.00,25000.00,3600.00,26400.00,14400.00,105600.00,100000.00,5600.00,0.05
5580,20250206,34,11,22,1,3,1,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
5581,20250206,48,5,10,1,5,1,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
5582,20250206,40,8,16,1,2,1,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
5583,20250206,12,5,9,1,5,1,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
5584,20250206,44,3,6,1,2,2,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
5585,20250206,35,11,22,10,2,2,5,8400.00,3560.00,1008.00,7392.00,5040.00,36960.00,17800.00,19160.00,0.52
5586,20250206,12,3,6,1,4,2,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
5587,20250206,30,8,15,1,1,2,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
5588,20250206,25,18,35,7,1,2,2,26000.00,19400.00,3120.00,22880.00,6240.00,45760.00,38800.00,6960.00,0.15
5589,20250206,14,20,40,1,1,3,4,42000.00,41400.00,0.00,42000.00,0.00,168000.00,165600.00,2400.00,0.01
5590,20250206,30,17,34,1,6,3,2,27400.00,20660.00,0.00,27400.00,0.00,54800.00,41320.00,13480.00,0.25
5591,20250206,27,7,13,5,6,3,3,26000.00,19400.00,3120.00,22880.00,9360.00,68640.00,58200.00,10440.00,0.15
5592,20250206,14,3,6,1,4,3,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
5593,20250206,24,20,40,1,1,3,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
5594,20250206,6,2,3,1,1,3,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
5595,20250207,15,8,16,3,1,0,2,42000.00,35200.00,5040.00,36960.00,10080.00,73920.00,70400.00,3520.00,0.05
5596,20250207,45,9,18,3,2,0,4,12000.00,8400.00,1440.00,10560.00,5760.00,42240.00,33600.00,8640.00,0.20
5597,20250207,11,20,40,9,1,0,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
5598,20250207,41,17,33,10,3,0,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
5599,20250207,32,11,22,1,6,0,4,27400.00,20660.00,0.00,27400.00,0.00,109600.00,82640.00,26960.00,0.25
5600,20250207,26,13,26,1,2,0,4,28600.00,21740.00,0.00,28600.00,0.00,114400.00,86960.00,27440.00,0.24
5601,20250207,10,15,29,1,3,1,4,42000.00,41400.00,0.00,42000.00,0.00,168000.00,165600.00,2400.00,0.01
5602,20250207,21,9,17,10,4,1,3,26000.00,21600.00,3120.00,22880.00,9360.00,68640.00,64800.00,3840.00,0.06
5603,20250207,7,14,28,3,3,1,1,30000.00,25000.00,3600.00,26400.00,3600.00,26400.00,25000.00,1400.00,0.05
5604,20250207,20,12,24,1,3,1,3,28600.00,28000.00,0.00,28600.00,0.00,85800.00,84000.00,1800.00,0.02
5605,20250207,44,19,37,1,2,1,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
5606,20250207,48,11,21,1,6,2,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
5607,20250207,43,15,30,8,7,2,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
5608,20250207,18,12,24,1,1,2,4,42000.00,41400.00,0.00,42000.00,0.00,168000.00,165600.00,2400.00,0.01
5609,20250207,39,1,1,4,6,2,7,8400.00,5880.00,1008.00,7392.00,7056.00,51744.00,41160.00,10584.00,0.20
5610,20250207,40,7,13,1,7,2,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
5611,20250207,9,13,26,8,7,2,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
5612,20250207,12,19,38,1,5,3,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
5613,20250207,41,1,2,4,6,3,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
5614,20250207,33,16,31,3,1,3,2,8400.00,3560.00,1008.00,7392.00,2016.00,14784.00,7120.00,7664.00,0.52
5615,20250208,45,13,25,10,8,0,7,12000.00,8400.00,1440.00,10560.00,10080.00,73920.00,58800.00,15120.00,0.20
5616,20250208,26,4,8,1,3,0,2,28600.00,21740.00,0.00,28600.00,0.00,57200.00,43480.00,13720.00,0.24
5617,20250208,32,8,16,1,2,0,4,27400.00,20660.00,0.00,27400.00,0.00,109600.00,82640.00,26960.00,0.25
5618,20250208,29,12,24,9,1,0,3,26000.00,19400.00,3120.00,22880.00,9360.00,68640.00,58200.00,10440.00,0.15
5619,20250208,25,2,4,4,2,0,5,26000.00,19400.00,3120.00,22880.00,15600.00,114400.00,97000.00,17400.00,0.15
5620,20250208,31,6,11,8,1,0,3,8400.00,3560.00,1008.00,7392.00,3024.00,22176.00,10680.00,11496.00,0.52
5621,20250208,49,3,6,8,6,1,4,12000.00,8400.00,1440.00,10560.00,5760.00,42240.00,33600.00,8640.00,0.20
5622,20250208,25,4,7,8,1,1,1,26000.00,19400.00,3120.00,22880.00,3120.00,22880.00,19400.00,3480.00,0.15
5623,20250209,41,12,24,2,2,0,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
5624,20250209,50,1,1,1,6,0,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
5625,20250209,10,9,18,1,8,0,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
5626,20250209,16,18,35,1,3,0,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
5627,20250209,47,7,14,2,5,1,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
5628,20250209,9,20,39,5,3,1,3,30000.00,25000.00,3600.00,26400.00,10800.00,79200.00,75000.00,4200.00,0.05
5629,20250209,38,2,3,1,2,1,4,27400.00,19180.00,0.00,27400.00,0.00,109600.00,76720.00,32880.00,0.30
5630,20250209,3,12,23,4,2,1,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
5631,20250209,36,6,11,1,3,2,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
5632,20250209,28,3,5,1,5,2,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
5633,20250209,17,2,4,5,3,2,5,42000.00,35200.00,5040.00,36960.00,25200.00,184800.00,176000.00,8800.00,0.05
5634,20250209,14,6,11,1,1,3,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
5635,20250209,19,4,7,3,1,3,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
5636,20250209,34,14,27,1,1,3,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
5637,20250209,29,8,15,4,2,3,4,26000.00,19400.00,3120.00,22880.00,12480.00,91520.00,77600.00,13920.00,0.15
5638,20250209,27,19,38,7,6,3,3,26000.00,19400.00,3120.00,22880.00,9360.00,68640.00,58200.00,10440.00,0.15
5639,20250209,49,7,13,2,8,3,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
5640,20250210,7,14,27,9,1,0,4,30000.00,25000.00,3600.00,26400.00,14400.00,105600.00,100000.00,5600.00,0.05
5641,20250210,1,15,30,9,2,0,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
5642,20250210,48,9,17,1,2,0,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
5643,20250210,13,14,28,9,3,1,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
5644,20250210,6,15,30,1,2,1,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
5645,20250210,29,2,3,2,1,1,6,26000.00,19400.00,3120.00,22880.00,18720.00,137280.00,116400.00,20880.00,0.15
5646,20250210,30,14,28,1,3,1,4,27400.00,20660.00,0.00,27400.00,0.00,109600.00,82640.00,26960.00,0.25
5647,20250210,39,1,1,5,4,2,2,8400.00,5880.00,1008.00,7392.00,2016.00,14784.00,11760.00,3024.00,0.20
5648,20250210,29,18,35,6,2,2,6,26000.00,19400.00,3120.00,22880.00,18720.00,137280.00,116400.00,20880.00,0.15
5649,20250210,10,3,6,1,2,2,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
5650,20250210,20,18,35,1,2,2,3,28600.00,28000.00,0.00,28600.00,0.00,85800.00,84000.00,1800.00,0.02
5651,20250211,33,4,8,9,3,0,3,8400.00,3560.00,1008.00,7392.00,3024.00,22176.00,10680.00,11496.00,0.52
5652,20250211,9,18,35,6,1,0,4,30000.00,25000.00,3600.00,26400.00,14400.00,105600.00,100000.00,5600.00,0.05
5653,20250211,38,1,1,1,2,0,2,27400.00,19180.00,0.00,27400.00,0.00,54800.00,38360.00,16440.00,0.30
5654,20250211,47,8,16,5,2,0,2,12000.00,8400.00,1440.00,10560.00,2880.00,21120.00,16800.00,4320.00,0.20
5655,20250211,20,10,19,1,3,0,1,28600.00,28000.00,0.00,28600.00,0.00,28600.00,28000.00,600.00,0.02
5656,20250211,8,7,13,1,5,1,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
5657,20250211,4,10,20,1,3,1,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
5658,20250212,21,1,2,9,8,0,3,26000.00,21600.00,3120.00,22880.00,9360.00,68640.00,64800.00,3840.00,0.06
5659,20250212,15,4,8,5,2,0,5,42000.00,35200.00,5040.00,36960.00,25200.00,184800.00,176000.00,8800.00,0.05
5660,20250212,2,4,8,1,2,0,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
5661,20250212,24,4,8,1,1,0,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
5662,20250212,17,7,14,4,3,0,7,42000.00,35200.00,5040.00,36960.00,35280.00,258720.00,246400.00,12320.00,0.05
5663,20250212,8,13,25,1,7,1,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
5664,20250212,49,14,27,6,2,1,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
5665,20250212,37,8,15,8,1,1,2,8400.00,5880.00,1008.00,7392.00,2016.00,14784.00,11760.00,3024.00,0.20
5666,20250212,23,4,8,2,2,1,4,26000.00,21600.00,3120.00,22880.00,12480.00,91520.00,86400.00,5120.00,0.06
5667,20250212,5,4,8,9,3,1,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
5668,20250212,1,7,13,10,6,2,1,30000.00,25000.00,3600.00,26400.00,3600.00,26400.00,25000.00,1400.00,0.05
5669,20250212,17,7,13,8,4,2,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
5670,20250213,6,15,29,1,7,0,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
5671,20250213,36,8,16,1,3,0,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
5672,20250213,5,10,20,8,3,0,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
5673,20250213,43,1,2,6,6,1,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
5674,20250213,39,6,12,6,1,1,6,8400.00,5880.00,1008.00,7392.00,6048.00,44352.00,35280.00,9072.00,0.20
5675,20250213,4,19,37,1,6,1,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
